UF,CODUF,CODMUNIC,NOMEDOMUNICIPIO,POPULACAO
MA,21,11573,SAO PEDRO DOS CRENTES,5764
MA,21,11607,SAO RAIMUNDO DAS MANGABEIRAS,18593
MA,21,11631,SAO RAIMUNDO DO DOCA BEZERRA,5646
MA,21,11672,SAO ROBERTO,4548
MA,21,11706,SAO VICENTE FERRER,19446
MA,21,11722,SATUBINHA,8821
MA,21,11748,SENADOR ALEXANDRE COSTA,10087
MA,21,11763,SENADOR LA ROCQUE,14688
MA,21,11789,SERRANO DO MARANHAO,10194
MA,21,11805,SITIO NOVO,16626
MA,21,11904,SUCUPIRA DO NORTE,10247
MA,21,11953,SUCUPIRA DO RIACHAO,4966
MA,21,12001,TASSO FRAGOSO,8891
MA,21,12100,TIMBIRAS,26501
MA,21,12209,TIMON,175044
MA,21,12233,TRIZIDELA DO VALE,22438
MA,21,12274,TUFILANDIA,5502
MA,21,12308,TUNTUM,34411
MA,21,12407,TURIACU,37522
MA,21,12456,TURILANDIA,31875
MA,21,12506,TUTOIA,53346
MA,21,12605,URBANO SANTOS,32792
MA,21,12704,VARGEM GRANDE,48430
MA,21,12803,VIANA,51449
MA,21,12852,VILA NOVA DOS MARTIRIOS,10138
MA,21,12902,VITORIA DO MEARIM,30478
MA,21,13009,VITORINO FREIRE,30067
MA,21,14007,ZE DOCA,40786
PI,22,53,ACAUA,6422
PI,22,103,AGRICOLANDIA,4962
PI,22,202,AGUA BRANCA,17642
PI,22,251,ALAGOINHA DO PIAUI,6819
PI,22,277,ALEGRETE DO PIAUI,4571
PI,22,301,ALTO LONGA,13185
PI,22,400,ALTOS,46826
PI,22,459,ALVORADA DO GURGUEIA,5327
PI,22,509,AMARANTE,17194
PI,22,608,ANGICAL DO PIAUI,6827
PI,22,707,ANISIO DE ABREU,9401
PI,22,806,ANTONIO ALMEIDA,3155
PI,22,905,AROAZES,5369
PI,22,954,AROEIRAS DO ITAIM,2709
PI,22,1002,ARRAIAL,4519
PI,22,1051,ASSUNCAO DO PIAUI,7467
PI,22,1101,AVELINO LOPES,10806
PI,22,1150,BAIXA GRANDE DO RIBEIRO,13273
PI,22,1176,BARRA D'ALCANTARA,3998
PI,22,1200,BARRAS,47909
PI,22,1309,BARREIRAS DO PIAUI,3271
PI,22,1408,BARRO DURO,6641
PI,22,1507,BATALHA,26300
PI,22,1556,BELA VISTA DO PIAUI,4093
PI,22,1572,BELEM DO PIAUI,3425
PI,22,1606,BENEDITINOS,9803
PI,22,1705,BERTOLINIA,5579
PI,22,1739,BETANIA DO PIAUI,6222
PI,22,1770,BOA HORA,6989
PI,22,1804,BOCAINA,4078
PI,22,1903,BOM JESUS,28857
PI,22,1919,BOM PRINCIPIO DO PIAUI,5636
PI,22,1929,BONFIM DO PIAUI,5918
PI,22,1945,BOQUEIRAO DO PIAUI,6594
PI,22,1960,BRASILEIRA,8438
PI,22,1988,BREJO DO PIAUI,3899
PI,22,2000,BURITI DOS LOPES,19545
PI,22,2026,BURITI DOS MONTES,7440
PI,22,2059,CABECEIRAS DO PIAUI,10001
PI,22,2075,CAJAZEIRAS DO PIAUI,3113
PI,22,2083,CAJUEIRO DA PRAIA,7963
PI,22,2091,CALDEIRAO GRANDE DO PIAUI,5503
PI,22,2109,CAMPINAS DO PIAUI,4948
PI,22,2117,CAMPO ALEGRE DO FIDALGO,4605
PI,22,2133,CAMPO GRANDE DO PIAUI,6011
PI,22,2174,CAMPO LARGO DO PIAUI,7422
PI,22,2208,CAMPO MAIOR,45252
PI,22,2251,CANAVIEIRA,3409
PI,22,2307,CANTO DO BURITI,19355
PI,22,2406,CAPITAO DE CAMPOS,11108
PI,22,2455,CAPITAO GERVASIO OLIVEIRA,3974
PI,22,2505,CARACOL,10326
PI,22,2539,CARAUBAS DO PIAUI,5626
PI,22,2554,CARIDADE DO PIAUI,5040
PI,22,2604,CASTELO DO PIAUI,19266
PI,22,2653,CAXINGO,5497
PI,22,2703,COCAL,28121
PI,22,2711,COCAL DE TELHA,4927
PI,22,2729,COCAL DOS ALVES,6362
PI,22,2737,COIVARAS,4110
PI,22,2752,COLONIA DO GURGUEIA,6157
PI,22,2778,COLONIA DO PIAUI,6991
PI,22,2802,CONCEICAO DO CANINDE,4943
PI,22,2851,CORONEL JOSE DIAS,4243
PI,22,2901,CORRENTE,27419
PI,22,3008,CRISTALANDIA DO PIAUI,7369
PI,22,3107,CRISTINO CASTRO,10509
PI,22,3206,CURIMATA,11044
PI,22,3230,CURRAIS,4832
PI,22,3255,CURRALINHOS,4396
PI,22,3271,CURRAL NOVO DO PIAUI,5073
PI,22,3305,DEMERVAL LOBAO,16359
PI,22,3354,DIRCEU ARCOVERDE,7061
PI,22,3404,DOM EXPEDITO LOPES,6315
PI,22,3420,DOMINGOS MOURAO,4071
PI,22,3453,DOM INOCENCIO,9036
PI,22,3503,ELESBAO VELOSO,13574
PI,22,3602,ELISEU MARTINS,4377
PI,22,3701,ESPERANTINA,40968
PI,22,3750,FARTURA DO PIAUI,5284
PI,22,3800,FLORES DO PIAUI,4415
PI,22,3859,FLORESTA DO PIAUI,2334
PI,22,3909,FLORIANO,62593
PI,22,4006,FRANCINOPOLIS,4506
PI,22,4105,FRANCISCO AYRES,4407
PI,22,4154,FRANCISCO MACEDO,2921
PI,22,4204,FRANCISCO SANTOS,8257
PI,22,4303,FRONTEIRAS,10293
PI,22,4352,GEMINIANO,5447
PI,22,4402,GILBUES,10926
PI,22,4501,GUADALUPE,10305
PI,22,4550,GUARIBAS,4281
PI,22,4600,HUGO NAPOLEAO,3526
PI,22,4659,ILHA GRANDE,9207
PI,22,4709,INHUMA,14803
PI,22,4808,IPIRANGA DO PIAUI,9275
PI,22,4907,ISAIAS COELHO,7782
PI,22,5003,ITAINOPOLIS,10614
PI,22,5102,ITAUEIRA,9939
PI,22,5151,JACOBINA DO PIAUI,5630
PI,22,5201,JAICOS,17408
PI,22,5250,JARDIM DO MULATO,4178
PI,22,5276,JATOBA DO PIAUI,4495
PI,22,5300,JERUMENHA,4435
PI,22,5359,JOAO COSTA,2971
PI,22,5409,JOAQUIM PIRES,13893
PI,22,5458,JOCA MARQUES,5390
PI,22,5508,JOSE DE FREITAS,42575
PI,22,5516,JUAZEIRO DO PIAUI,5215
PI,22,5524,JULIO BORGES,5388
PI,22,5532,JUREMA,4426
PI,22,5540,LAGOINHA DO PIAUI,2934
PI,22,5557,LAGOA ALEGRE,8263
PI,22,5565,LAGOA DO BARRO DO PIAUI,4997
PI,22,5573,LAGOA DE SAO FRANCISCO,6329
PI,22,5581,LAGOA DO PIAUI,4805
PI,22,5599,LAGOA DO SITIO,4529
PI,22,5607,LANDRI SALES,5315
PI,22,5706,LUIS CORREIA,30701
PI,22,5805,LUZILANDIA,25382
PI,22,5854,MADEIRO,8046
PI,22,5904,MANOEL EMIDIO,5212
PI,22,5953,MARCOLANDIA,8541
PI,22,6001,MARCOS PARENTE,4729
PI,22,6050,MASSAPE DO PIAUI,5233
PI,22,6100,MATIAS OLIMPIO,10712
PI,22,6209,MIGUEL ALVES,32151
PI,22,6308,MIGUEL LEAO,1318
PI,22,6357,MILTON BRANDAO,6543
PI,22,6407,MONSENHOR GIL,10260
PI,22,6506,MONSENHOR HIPOLITO,7550
PI,22,6605,MONTE ALEGRE DO PIAUI,10683
PI,22,6654,MORRO CABECA NO TEMPO,4361
PI,22,6670,MORRO DO CHAPEU DO PIAUI,6422
PI,22,6696,MURICI DOS PORTELAS,9841
PI,22,6704,NAZARE DO PIAUI,6660
PI,22,6720,NAZARIA,10278
PI,22,6753,NOSSA SENHORA DE NAZARE,5195
PI,22,6803,NOSSA SENHORA DOS REMEDIOS,8523
PI,22,6902,NOVO ORIENTE DO PIAUI,6081
PI,22,6951,NOVO SANTO ANTONIO,2820
PI,22,7009,OEIRAS,38192
PI,22,7108,OLHO D'AGUA DO PIAUI,2646
PI,22,7207,PADRE MARCOS,6379
PI,22,7306,PAES LANDIM,4100
PI,22,7355,PAJEU DO PIAUI,3001
PI,22,7405,PALMEIRA DO PIAUI,4954
PI,22,7504,PALMEIRAIS,13156
PI,22,7553,PAQUETA,3818
PI,22,7603,PARNAGUA,9429
PI,22,7702,PARNAIBA,163087
PI,22,7751,PASSAGEM FRANCA DO PIAUI,4144
PI,22,7777,PATOS DO PIAUI,5425
PI,22,7793,PAU D'ARCO DO PIAUI,3879
PI,22,7801,PAULISTANA,21080
PI,22,7850,PAVUSSU,3620
PI,22,7900,PEDRO II,37945
PI,22,7934,PEDRO LAURENTINO,2458
PI,22,7959,NOVA SANTA RITA,4059
PI,22,8007,PICOS,82028
PI,22,8106,PIMENTEIRAS,11172
PI,22,8205,PIO IX,17586
PI,22,8304,PIRACURUCA,28906
PI,22,8403,PIRIPIRI,65762
PI,22,8502,PORTO,12122
PI,22,8551,PORTO ALEGRE DO PIAUI,2342
PI,22,8601,PRATA DO PIAUI,3042
PI,22,8650,QUEIMADA NOVA,8734
PI,22,8700,REDENCAO DO GURGUEIA,8393
PI,22,8809,REGENERACAO,17108
PI,22,8858,RIACHO FRIO,4112
PI,22,8874,RIBEIRA DO PIAUI,4043
PI,22,8908,RIBEIRO GONCALVES,6164
PI,22,9005,RIO GRANDE DO PIAUI,5789
PI,22,9104,SANTA CRUZ DO PIAUI,5834
PI,22,9153,SANTA CRUZ DOS MILAGRES,3432
PI,22,9203,SANTA FILOMENA,6084
PI,22,9302,SANTA LUZ,5339
PI,22,9351,SANTANA DO PIAUI,4124
PI,22,9377,SANTA ROSA DO PIAUI,4645
PI,22,9401,SANTO ANTONIO DE LISBOA,5842
PI,22,9450,SANTO ANTONIO DOS MILAGRES,2141
PI,22,9500,SANTO INACIO DO PIAUI,3645
PI,22,9559,SAO BRAZ DO PIAUI,4359
PI,22,9609,SAO FELIX DO PIAUI,2842
PI,22,9658,SAO FRANCISCO DE ASSIS DO PIAUI,5561
PI,22,9708,SAO FRANCISCO DO PIAUI,5386
PI,22,9757,SAO GONCALO DO GURGUEIA,2960
PI,22,9807,SAO GONCALO DO PIAUI,4842
PI,22,9856,SAO JOAO DA CANABRAVA,4190
PI,22,9872,SAO JOAO DA FRONTEIRA,5525
PI,22,9906,SAO JOAO DA SERRA,6118
PI,22,9955,SAO JOAO DA VARJOTA,4375
PI,22,9971,SAO JOAO DO ARRAIAL,8202
PI,22,10003,SAO JOAO DO PIAUI,21506
PI,22,10052,SAO JOSE DO DIVINO,4842
PI,22,10102,SAO JOSE DO PEIXE,3288
PI,22,10201,SAO JOSE DO PIAUI,6600
PI,22,10300,SAO JULIAO,5998
PI,22,10359,SAO LOURENCO DO PIAUI,4411
PI,22,10375,SAO LUIS DO PIAUI,2279
PI,22,10383,SAO MIGUEL DA BAIXA GRANDE,2269
PI,22,10391,SAO MIGUEL DO FIDALGO,2824
PI,22,10409,SAO MIGUEL DO TAPUIO,17544
PI,22,10508,SAO PEDRO DO PIAUI,13776
PI,22,10607,SAO RAIMUNDO NONATO,39036
PI,22,10623,SEBASTIAO BARROS,3187
PI,22,10631,SEBASTIAO LEAL,4427
PI,22,10656,SIGEFREDO PACHECO,9465
PI,22,10706,SIMOES,14344
PI,22,10805,SIMPLICIO MENDES,13842
PI,22,10904,SOCORRO DO PIAUI,4151
PI,22,10938,SUSSUAPARA,6221
PI,22,10953,TAMBORIL DO PIAUI,2949
PI,22,10979,TANQUE DO PIAUI,2294
PI,22,11001,TERESINA,868523
PI,22,11100,UNIAO,46136
PI,22,11209,URUCUI,25166
PI,22,11308,VALENCA DO PIAUI,22316
PI,22,11357,VARZEA BRANCA,5055
PI,22,11407,VARZEA GRANDE,4418
PI,22,11506,VERA MENDES,3084
PI,22,11605,VILA NOVA DO PIAUI,2764
PI,22,11704,WALL FERRAZ,4020
CE,23,101,ABAIARA,9670
CE,23,150,ACARAPE,13553
CE,23,200,ACARAU,64551
CE,23,309,ACOPIARA,44601
CE,23,408,AIUABA,13661
CE,23,507,ALCANTARAS,11359
CE,23,606,ALTANEIRA,6782
CE,23,705,ALTO SANTO,14157
CE,23,754,AMONTADA,47486
CE,23,804,ANTONINA DO NORTE,7054
CE,23,903,APUIARES,12974
CE,23,1000,AQUIRAZ,92281
CE,23,1109,ARACATI,82476
CE,23,1208,ARACOIABA,25522
CE,23,1257,ARARENDA,11096
CE,23,1307,ARARIPE,19791
CE,23,1406,ARATUBA,12110
CE,23,1505,ARNEIROZ,7304
CE,23,1604,ASSARE,21703
CE,23,1703,AURORA,23173
CE,23,1802,BAIXIO,5697
CE,23,1851,BANABUIU,16447
CE,23,1901,BARBALHA,72700
CE,23,1950,BARREIRA,22412
CE,23,2008,BARRO,19313
CE,23,2057,BARROQUINHA,14563
CE,23,2107,BATURITE,33335
CE,23,2206,BEBERIBE,52726
CE,23,2305,BELA CRUZ,30050
CE,23,2404,BOA VIAGEM,48213
CE,23,2503,BREJO SANTO,51034
CE,23,2602,CAMOCIM,62419
CE,23,2701,CAMPOS SALES,25132
CE,23,2800,CANINDE,73969
CE,23,2909,CAPISTRANO,16005
CE,23,3006,CARIDADE,15898
CE,23,3105,CARIRE,17633
CE,23,3204,CARIRIACU,26236
CE,23,3303,CARIUS,16398
CE,23,3402,CARNAUBAL,17211
CE,23,3501,CASCAVEL,70498
CE,23,3600,CATARINA,9950
CE,23,3659,CATUNDA,10425
CE,23,3709,CAUCAIA,372413
CE,23,3808,CEDRO,22216
CE,23,3907,CHAVAL,12443
CE,23,3931,CHORO,11414
CE,23,3956,CHOROZINHO,20174
CE,23,4004,COREAU,20944
CE,23,4103,CRATEUS,75394
CE,23,4202,CRATO,130858
CE,23,4236,CROATA,17492
CE,23,4251,CRUZ,29360
CE,23,4269,DEPUTADO IRAPUAN PINHEIRO,8470
CE,23,4277,ERERE,6466
CE,23,4285,EUSEBIO,73667
CE,23,4301,FARIAS BRITO,18226
CE,23,4350,FORQUILHA,22848
CE,23,4400,FORTALEZA,2596157
CE,23,4459,FORTIM,17308
CE,23,4509,FRECHEIRINHA,15660
CE,23,4608,GENERAL SAMPAIO,6734
CE,23,4657,GRACA,13805
CE,23,4707,GRANJA,53352
CE,23,4806,GRANJEIRO,4843
CE,23,4905,GROAIRAS,10889
CE,23,4954,GUAIUBA,22283
CE,23,5001,GUARACIABA DO NORTE,42063
CE,23,5100,GUARAMIRANGA,5676
CE,23,5209,HIDROLANDIA,17854
CE,23,5233,HORIZONTE,69999
CE,23,5266,IBARETAMA,11927
CE,23,5308,IBIAPINA,23966
CE,23,5332,IBICUITINGA,11582
CE,23,5357,ICAPUI,21400
CE,23,5407,ICO,62125
CE,23,5506,IGUATU,97733
CE,23,5605,INDEPENDENCIA,24047
CE,23,5654,IPAPORANGA,11575
CE,23,5704,IPAUMIRIM,12204
CE,23,5803,IPU,41083
CE,23,5902,IPUEIRAS,36751
CE,23,6009,IRACEMA,13993
CE,23,6108,IRAUCUBA,23944
CE,23,6207,ITAICABA,7532
CE,23,6256,ITAITINGA,60706
CE,23,6306,ITAPAJE,46495
CE,23,6405,ITAPIPOCA,132711
CE,23,6504,ITAPIUNA,17211
CE,23,6553,ITAREMA,42698
CE,23,6603,ITATIRA,20444
CE,23,6702,JAGUARETAMA,17255
CE,23,6801,JAGUARIBARA,10344
CE,23,6900,JAGUARIBE,32945
CE,23,7007,JAGUARUANA,30181
CE,23,7106,JARDIM,27335
CE,23,7205,JATI,7821
CE,23,7254,JIJOCA DE JERICOACOARA,29472
CE,23,7304,JUAZEIRO DO NORTE,269435
CE,23,7403,JUCAS,22926
CE,23,7502,LAVRAS DA MANGABEIRA,30693
CE,23,7601,LIMOEIRO DO NORTE,59515
CE,23,7635,MADALENA,16127
CE,23,7650,MARACANAU,231121
CE,23,7700,MARANGUAPE,93155
CE,23,7809,MARCO,25790
CE,23,7908,MARTINOPOLE,10846
CE,23,8005,MASSAPE,37717
CE,23,8104,MAURITI,45365
CE,23,8203,MERUOCA,15164
CE,23,8302,MILAGRES,25761
CE,23,8351,MILHA,14135
CE,23,8377,MIRAIMA,14260
CE,23,8401,MISSAO VELHA,36719
CE,23,8500,MOMBACA,37707
CE,23,8609,MONSENHOR TABOSA,17171
CE,23,8708,MORADA NOVA,60940
CE,23,8807,MORAUJO,8264
CE,23,8906,MORRINHOS,22311
CE,23,9003,MUCAMBO,13670
CE,23,9102,MULUNGU,9851
CE,23,9201,NOVA OLINDA,15437
CE,23,9300,NOVA RUSSAS,30518
CE,23,9409,NOVO ORIENTE,27566
CE,23,9458,OCARA,24483
CE,23,9508,OROS,19675
CE,23,9607,PACAJUS,67168
CE,23,9706,PACATUBA,82432
CE,23,9805,PACOTI,10467
CE,23,9904,PACUJA,6136
CE,23,10001,PALHANO,9335
CE,23,10100,PALMACIA,10173
CE,23,10209,PARACURU,40046
CE,23,10258,PARAIPABA,32278
CE,23,10308,PARAMBU,31066
CE,23,10407,PARAMOTI,10369
CE,23,10506,PEDRA BRANCA,37661
CE,23,10605,PENAFORTE,8839
CE,23,10704,PENTECOSTE,37853
CE,23,10803,PEREIRO,15279
CE,23,10852,PINDORETAMA,24329
CE,23,10902,PIQUET CARNEIRO,16926
CE,23,10951,PIRES FERREIRA,10603
CE,23,11009,PORANGA,11742
CE,23,11108,PORTEIRAS,17060
CE,23,11207,POTENGI,9637
CE,23,11231,POTIRETAMA,5977
CE,23,11264,QUITERIANOPOLIS,19624
CE,23,11306,QUIXADA,80701
CE,23,11355,QUIXELO,15896
CE,23,11405,QUIXERAMOBIM,78502
CE,23,11504,QUIXERE,20863
CE,23,11603,REDENCAO,25813
CE,23,11702,RERIUTABA,18603
CE,23,11801,RUSSAS,72609
CE,23,11900,SABOEIRO,13755
CE,23,11959,SALITRE,16635
CE,23,12007,SANTANA DO ACARAU,28436
CE,23,12106,SANTANA DO CARIRI,16981
CE,23,12205,SANTA QUITERIA,40239
CE,23,12304,SAO BENEDITO,47657
CE,23,12403,SAO GONCALO DO AMARANTE,60126
CE,23,12502,SAO JOAO DO JAGUARIBE,5855
CE,23,12601,SAO LUIS DO CURU,10856
CE,23,12700,SENADOR POMPEU,24256
CE,23,12809,SENADOR SA,7262
CE,23,12908,SOBRAL,219030
CE,23,13005,SOLONOPOLE,18083
CE,23,13104,TABULEIRO DO NORTE,30655
CE,23,13203,TAMBORIL,24812
CE,23,13252,TARRAFAS,7530
CE,23,13302,TAUA,56086
CE,23,13351,TEJUCUOCA,17149
CE,23,13401,TIANGUA,81656
CE,23,13500,TRAIRI,58122
CE,23,13559,TURURU,15432
CE,23,13609,UBAJARA,32778
CE,23,13708,UMARI,6874
CE,23,13757,UMIRIM,17491
CE,23,13807,URUBURETAMA,20259
CE,23,13906,URUOCA,13651
CE,23,13955,VARJOTA,18105
CE,23,14003,VARZEA ALEGRE,38825
CE,23,14102,VICOSA DO CEARA,59470
RN,24,109,ACARI,10589
RN,24,208,ACU,56482
RN,24,307,AFONSO BEZERRA,10838
RN,24,406,AGUA NOVA,2951
RN,24,505,ALEXANDRIA,13211
RN,24,604,ALMINO AFONSO,4689
RN,24,703,ALTO DO RODRIGUES,12538
RN,24,802,ANGICOS,11641
RN,24,901,ANTONIO MARTINS,6577
RN,24,1008,APODI,36118
RN,24,1107,AREIA BRANCA,24076
RN,24,1206,ARES,13268
RN,24,1305,CAMPO GRANDE,10319
RN,24,1404,BAIA FORMOSA,8825
RN,24,1453,BARAUNA,26949
RN,24,1503,BARCELONA,4003
RN,24,1602,BENTO FERNANDES,4796
RN,24,1651,BODO,2309
RN,24,1701,BOM JESUS,9713
RN,24,1800,BREJINHO,12205
RN,24,1859,CAICARA DO NORTE,6282
RN,24,1909,CAICARA DO RIO DO VENTO,3274
RN,24,2006,CAICO,61160
RN,24,2105,CAMPO REDONDO,10217
RN,24,2204,CANGUARETAMA,29377
RN,24,2303,CARAUBAS,19766
RN,24,2402,CARNAUBA DOS DANTAS,7949
RN,24,2501,CARNAUBAIS,9704
RN,24,2600,CEARA-MIRIM,78486
RN,24,2709,CERRO CORA,11002
RN,24,2808,CORONEL EZEQUIEL,5092
RN,24,2907,CORONEL JOAO PESSOA,4237
RN,24,3004,CRUZETA,8008
RN,24,3103,CURRAIS NOVOS,41341
RN,24,3202,DOUTOR SEVERIANO,7049
RN,24,3251,PARNAMIRIM,252950
RN,24,3301,ENCANTO,6017
RN,24,3400,EQUADOR,5355
RN,24,3509,ESPIRITO SANTO,10622
RN,24,3608,EXTREMOZ,61381
RN,24,3707,FELIPE GUERRA,5970
RN,24,3756,FERNANDO PEDROZA,2937
RN,24,3806,FLORANIA,10199
RN,24,3905,FRANCISCO DANTAS,2700
RN,24,4002,FRUTUOSO GOMES,4122
RN,24,4101,GALINHOS,2105
RN,24,4200,GOIANINHA,27079
RN,24,4309,GOVERNADOR DIX-SEPT ROSADO,11926
RN,24,4408,GROSSOS,9742
RN,24,4507,GUAMARE,15312
RN,24,4606,IELMO MARINHO,11614
RN,24,4705,IPANGUACU,14164
RN,24,4804,IPUEIRA,2035
RN,24,4853,ITAJA,7298
RN,24,4903,ITAU,5317
RN,24,5009,JACANA,10247
RN,24,5108,JANDAIRA,6570
RN,24,5207,JANDUIS,4767
RN,24,5306,JANUARIO CICCO,9054
RN,24,5405,JAPI,5123
RN,24,5504,JARDIM DE ANGICOS,2436
RN,24,5603,JARDIM DE PIRANHAS,13969
RN,24,5702,JARDIM DO SERIDO,11623
RN,24,5801,JOAO CAMARA,33191
RN,24,5900,JOAO DIAS,2076
RN,24,6007,JOSE DA PENHA,5799
RN,24,6106,JUCURUTU,17779
RN,24,6155,JUNDIA,3737
RN,24,6205,LAGOA D'ANTA,6680
RN,24,6304,LAGOA DE PEDRAS,7340
RN,24,6403,LAGOA DE VELHOS,2569
RN,24,6502,LAGOA NOVA,15584
RN,24,6601,LAGOA SALGADA,8334
RN,24,6700,LAJES,9866
RN,24,6809,LAJES PINTADAS,4779
RN,24,6908,LUCRECIA,3490
RN,24,7005,LUIS GOMES,9083
RN,24,7104,MACAIBA,81584
RN,24,7203,MACAU,27395
RN,24,7252,MAJOR SALES,3924
RN,24,7302,MARCELINO VIEIRA,7896
RN,24,7401,MARTINS,8178
RN,24,7500,MAXARANGUAPE,10262
RN,24,7609,MESSIAS TARGINO,4283
RN,24,7708,MONTANHAS,11459
RN,24,7807,MONTE ALEGRE,22950
RN,24,7906,MONTE DAS GAMELEIRAS,2277
RN,24,8003,MOSSORO,264181
RN,24,8102,NATAL,751932
RN,24,8201,NISIA FLORESTA,30952
RN,24,8300,NOVA CRUZ,34252
RN,24,8409,OLHO D'AGUA DO BORGES,3896
RN,24,8508,OURO BRANCO,4912
RN,24,8607,PARANA,3934
RN,24,8706,PARAU,3589
RN,24,8805,PARAZINHO,4796
RN,24,8904,PARELHAS,21464
RN,24,8953,RIO DO FOGO,10268
RN,24,9100,PASSA E FICA,10892
RN,24,9209,PASSAGEM,3119
RN,24,9308,PATU,11001
RN,24,9332,SANTA MARIA,4843
RN,24,9407,PAU DOS FERROS,30403
RN,24,9506,PEDRA GRANDE,3611
RN,24,9605,PEDRA PRETA,2450
RN,24,9704,PEDRO AVELINO,6241
RN,24,9803,PEDRO VELHO,13860
RN,24,9902,PENDENCIAS,12273
RN,24,10009,PILOES,2963
RN,24,10108,POCO BRANCO,12389
RN,24,10207,PORTALEGRE,7601
RN,24,10256,PORTO DO MANGUE,5253
RN,24,10306,SERRA CAIADA,9964
RN,24,10405,PUREZA,9358
RN,24,10504,RAFAEL FERNANDES,5432
RN,24,10603,RAFAEL GODEIRO,2931
RN,24,10702,RIACHO DA CRUZ,2693
RN,24,10801,RIACHO DE SANTANA,4134
RN,24,10900,RIACHUELO,7389
RN,24,11007,RODOLFO FERNANDES,4234
RN,24,11056,TIBAU,5389
RN,24,11106,RUY BARBOSA,3203
RN,24,11205,SANTA CRUZ,37232
RN,24,11403,SANTANA DO MATOS,12460
RN,24,11429,SANTANA DO SERIDO,2696
RN,24,11502,SANTO ANTONIO,22150
RN,24,11601,SAO BENTO DO NORTE,3252
RN,24,11700,SAO BENTO DO TRAIRI,3788
RN,24,11809,SAO FERNANDO,3480
RN,24,11908,SAO FRANCISCO DO OESTE,4172
RN,24,12005,SAO GONCALO DO AMARANTE,115467
RN,24,12104,SAO JOAO DO SABUGI,5956
RN,24,12203,SAO JOSE DE MIPIBU,47279
RN,24,12302,SAO JOSE DO CAMPESTRE,13691
RN,24,12401,SAO JOSE DO SERIDO,4548
RN,24,12500,SAO MIGUEL,23494
RN,24,12559,SAO MIGUEL DO GOSTOSO,10250
RN,24,12609,SAO PAULO DO POTENGI,16586
RN,24,12708,SAO PEDRO,5786
RN,24,12807,SAO RAFAEL,7707
RN,24,12906,SAO TOME,9720
RN,24,13003,SAO VICENTE,6311
RN,24,13102,SENADOR ELOI DE SOUZA,5964
RN,24,13201,SENADOR GEORGINO AVELINO,4064
RN,24,13300,SERRA DE SAO BENTO,5706
RN,24,13359,SERRA DO MEL,13110
RN,24,13409,SERRA NEGRA DO NORTE,7593
RN,24,13508,SERRINHA,6444
RN,24,13557,SERRINHA DOS PINTOS,4659
RN,24,13607,SEVERIANO MELO,5497
RN,24,13706,SITIO NOVO,4662
RN,24,13805,TABOLEIRO GRANDE,2333
RN,24,13904,TAIPU,11438
RN,24,14001,TANGARA,13266
RN,24,14100,TENENTE ANANIAS,10262
RN,24,14159,TENENTE LAURENTINO CRUZ,5892
RN,24,14209,TIBAU DO SUL,17210
RN,24,14308,TIMBAUBA DOS BATISTAS,2336
RN,24,14407,TOUROS,33008
RN,24,14456,TRIUNFO POTIGUAR,3358
RN,24,14506,UMARIZAL,9972
RN,24,14605,UPANEMA,13434
RN,24,14704,VARZEA,5232
RN,24,14753,VENHA-VER,3013
RN,24,14803,VERA CRUZ,10487
RN,24,14902,VICOSA,1822
RN,24,15008,VILA FLOR,3174
PB,25,106,AGUA BRANCA,9308
PB,25,205,AGUIAR,5011
PB,25,304,ALAGOA GRANDE,26081
PB,25,403,ALAGOA NOVA,21009
PB,25,502,ALAGOINHA,13698
PB,25,536,ALCANTIL,5578
PB,25,577,ALGODAO DE JANDAIRA,2953
PB,25,601,ALHANDRA,21632
PB,25,700,SAO JOAO DO RIO DO PEIXE,17560
PB,25,734,AMPARO,2166
PB,25,775,APARECIDA,7962
PB,25,809,ARACAGI,16589
PB,25,908,ARARA,11408
PB,25,1005,ARARUNA,17203
PB,25,1104,AREIA,22634
PB,25,1153,AREIA DE BARAUNAS,2005
PB,25,1203,AREIAL,7139
PB,25,1302,AROEIRAS,18702
PB,25,1351,ASSUNCAO,4152
PB,25,1401,BAIA DA TRAICAO,9147
PB,25,1500,BANANEIRAS,23107
PB,25,1534,BARAUNA,4754
PB,25,1575,BARRA DE SANTANA,8062
PB,25,1609,BARRA DE SANTA ROSA,12894
PB,25,1708,BARRA DE SAO MIGUEL,5893
PB,25,1807,BAYEUX,81932
PB,25,1906,BELEM,16189
PB,25,2003,BELEM DO BREJO DO CRUZ,6268
PB,25,2052,BERNARDINO BATISTA,3504
PB,25,2102,BOA VENTURA,5210
PB,25,2151,BOA VISTA,6356
PB,25,2201,BOM JESUS,2286
PB,25,2300,BOM SUCESSO,4660
PB,25,2409,BONITO DE SANTA FE,9880
PB,25,2508,BOQUEIRAO,17599
PB,25,2607,IGARACY,5650
PB,25,2706,BORBOREMA,4211
PB,25,2805,BREJO DO CRUZ,13613
PB,25,2904,BREJO DOS SANTOS,5977
PB,25,3001,CAAPORA,21290
PB,25,3100,CABACEIRAS,5325
PB,25,3209,CABEDELO,68744
PB,25,3308,CACHOEIRA DOS INDIOS,8944
PB,25,3407,CACIMBA DE AREIA,3292
PB,25,3506,CACIMBA DE DENTRO,15975
PB,25,3555,CACIMBAS,7225
PB,25,3605,CAICARA,6615
PB,25,3704,CAJAZEIRAS,63118
